timestamp,total_mb,used_mb,free_mb,available_mb,buff_cache_mb,used_pct
2026-01-27_15:21:33.946,515635,27367,219972,482828,268295,5.30
2026-01-27_15:21:34.990,515635,27393,219946,482802,268295,5.31
2026-01-27_15:21:36.041,515635,27402,219937,482793,268295,5.31
2026-01-27_15:21:37.092,515635,27397,219942,482799,268295,5.31
2026-01-27_15:21:38.142,515635,27355,219983,482840,268295,5.30
2026-01-27_15:21:39.196,515635,27358,219981,482837,268295,5.30
2026-01-27_15:21:40.248,515635,27351,220000,482856,268283,5.30
2026-01-27_15:21:41.294,515635,27335,220016,482872,268283,5.30
2026-01-27_15:21:42.340,515635,27310,220034,482891,268289,5.29
2026-01-27_15:21:43.390,515635,27302,220037,482894,268295,5.29
2026-01-27_15:21:44.442,515635,27332,220180,483036,268123,5.30
2026-01-27_15:21:45.494,515635,27340,220154,483011,268140,5.30
2026-01-27_15:21:46.546,515635,27358,220118,482974,268158,5.30
2026-01-27_15:21:47.593,515635,27339,220120,482976,268175,5.30
2026-01-27_15:21:48.639,515635,27357,220084,482941,268192,5.30
2026-01-27_15:21:49.685,515635,27371,220054,482910,268209,5.30
2026-01-27_15:21:50.735,515635,27490,219918,482774,268227,5.33
2026-01-27_15:21:51.787,515635,27579,219811,482664,268245,5.34
2026-01-27_15:21:52.833,515635,27581,219788,482644,268265,5.34
2026-01-27_15:21:53.881,515635,27572,219778,482635,268284,5.34
2026-01-27_15:21:54.931,515635,27589,219754,482607,268291,5.35
2026-01-27_15:21:55.983,515635,27632,219707,482563,268295,5.35
2026-01-27_15:21:57.035,515635,27598,219744,482597,268292,5.35
2026-01-27_15:21:58.084,515635,27550,219791,482645,268292,5.34
2026-01-27_15:21:59.136,515635,27555,219783,482640,268295,5.34
2026-01-27_15:22:00.187,515635,27607,219732,482588,268295,5.35
2026-01-27_15:22:01.238,515635,27615,219738,482595,268281,5.35
2026-01-27_15:22:02.289,515635,27620,219729,482586,268285,5.35
2026-01-27_15:22:03.336,515635,27551,219792,482649,268291,5.34
2026-01-27_15:22:04.386,515635,27592,219746,482603,268295,5.35
2026-01-27_15:22:05.438,515635,27592,219913,482769,268130,5.35
2026-01-27_15:22:06.482,515635,27593,219894,482750,268147,5.35
2026-01-27_15:22:07.525,515635,27583,219887,482743,268164,5.34
2026-01-27_15:22:08.568,515635,27550,219903,482759,268181,5.34
2026-01-27_15:22:09.619,515635,27546,219890,482747,268198,5.34
2026-01-27_15:22:10.671,515635,27493,219925,482782,268215,5.33
2026-01-27_15:22:11.718,515635,27503,219894,482750,268237,5.33
2026-01-27_15:22:12.766,515635,27543,219838,482694,268254,5.34
2026-01-27_15:22:13.813,515635,27531,219831,482687,268272,5.33
2026-01-27_15:22:14.859,515635,27488,219856,482713,268289,5.33
2026-01-27_15:22:15.909,515635,27506,219832,482689,268295,5.33
2026-01-27_15:22:16.960,515635,27513,219825,482682,268295,5.33
2026-01-27_15:22:18.007,515635,27519,219819,482676,268295,5.33
2026-01-27_15:22:19.057,515635,27525,219813,482670,268295,5.33
2026-01-27_15:22:20.108,515635,27522,219817,482673,268295,5.33
2026-01-27_15:22:21.160,515635,27506,219832,482689,268295,5.33
2026-01-27_15:22:22.209,515635,27507,219844,482701,268283,5.33
2026-01-27_15:22:23.259,515635,27452,219894,482751,268287,5.32
2026-01-27_15:22:24.311,515635,27434,219906,482763,268293,5.32
2026-01-27_15:22:25.362,515635,27445,220070,482926,268119,5.32
2026-01-27_15:22:26.413,515635,27459,220039,482895,268136,5.32
2026-01-27_15:22:27.464,515635,27476,220005,482862,268153,5.32
2026-01-27_15:22:28.514,515635,27443,220021,482877,268170,5.32
2026-01-27_15:22:29.564,515635,27452,219990,482847,268191,5.32
2026-01-27_15:22:30.609,515635,27418,220008,482865,268208,5.31
2026-01-27_15:22:31.656,515635,27424,219984,482840,268227,5.31
2026-01-27_15:22:32.705,515635,27422,219968,482824,268244,5.31
2026-01-27_15:22:33.755,515635,27416,219957,482814,268261,5.31
2026-01-27_15:22:34.803,515635,27434,219922,482779,268278,5.32
2026-01-27_15:22:35.853,515635,27411,219928,482784,268295,5.31
2026-01-27_15:22:36.907,515635,27428,219910,482767,268295,5.31
2026-01-27_15:22:37.959,515635,27429,219910,482766,268295,5.31
2026-01-27_15:22:39.010,515635,27445,219893,482750,268295,5.32
2026-01-27_15:22:40.063,515635,27381,219958,482815,268295,5.31
2026-01-27_15:22:41.114,515635,27366,219973,482829,268295,5.30
2026-01-27_15:22:42.167,515635,27376,219978,482835,268280,5.30
2026-01-27_15:22:43.214,515635,27352,219997,482853,268285,5.30
2026-01-27_15:22:44.266,515635,27353,219990,482846,268291,5.30
2026-01-27_15:22:45.316,515635,27371,219968,482825,268295,5.30
2026-01-27_15:22:46.365,515635,27352,220157,483014,268125,5.30
2026-01-27_15:22:47.412,515635,27392,220100,482956,268142,5.31
2026-01-27_15:22:48.463,515635,27445,220026,482883,268163,5.32
2026-01-27_15:22:49.513,515635,27429,220023,482880,268181,5.31
2026-01-27_15:22:50.559,515635,27451,219984,482841,268198,5.32
2026-01-27_15:22:51.607,515635,27423,219996,482852,268215,5.31
2026-01-27_15:22:52.655,515635,27401,220001,482857,268232,5.31
2026-01-27_15:22:53.704,515635,27399,219985,482842,268249,5.31
2026-01-27_15:22:54.750,515635,27369,219999,482855,268267,5.30
2026-01-27_15:22:55.799,515635,27306,220039,482896,268288,5.29
2026-01-27_15:22:56.847,515635,27283,220056,482913,268295,5.29
2026-01-27_15:22:57.895,515635,27296,220043,482899,268295,5.29
2026-01-27_15:22:58.947,515635,27373,219966,482823,268295,5.30
2026-01-27_15:22:59.998,515635,27413,219925,482782,268295,5.31
2026-01-27_15:23:01.051,515635,27373,219965,482822,268295,5.30
2026-01-27_15:23:02.102,515635,27367,219972,482829,268295,5.30
2026-01-27_15:23:03.150,515635,27392,219958,482815,268283,5.31
2026-01-27_15:23:04.197,515635,27368,219979,482835,268287,5.30
2026-01-27_15:23:05.249,515635,27353,219987,482844,268293,5.30
2026-01-27_15:23:06.301,515635,27318,220198,483054,268119,5.29
2026-01-27_15:23:07.349,515635,27317,220181,483038,268136,5.29
2026-01-27_15:23:08.396,515635,27314,220167,483024,268153,5.29
2026-01-27_15:23:09.447,515635,27314,220150,483006,268170,5.29
2026-01-27_15:23:10.494,515635,27347,220100,482957,268187,5.30
2026-01-27_15:23:11.546,515635,25995,221430,484286,268209,5.04
2026-01-27_15:23:12.593,515635,26010,221399,484256,268225,5.04
2026-01-27_15:23:13.644,515635,25996,221395,484251,268244,5.04
2026-01-27_15:23:14.688,515635,26005,221368,484225,268261,5.04
2026-01-27_15:23:15.736,515635,25958,221398,484254,268278,5.03
2026-01-27_15:23:16.781,515635,25980,221359,484215,268295,5.03
2026-01-27_15:23:17.830,515635,25989,221350,484207,268295,5.04
2026-01-27_15:23:18.879,515635,26000,221339,484195,268295,5.04
2026-01-27_15:23:19.929,515635,25977,221362,484219,268295,5.03
2026-01-27_15:23:20.976,515635,26045,221294,484150,268295,5.05
2026-01-27_15:23:22.024,515635,26027,221312,484168,268295,5.04
2026-01-27_15:23:23.073,515635,26057,221298,484154,268279,5.05
2026-01-27_15:23:24.120,515635,26076,221273,484130,268285,5.05
2026-01-27_15:23:25.168,515635,26101,221242,484100,268291,5.06
2026-01-27_15:23:26.214,515635,26165,221173,484031,268297,5.07
2026-01-27_15:23:27.262,515635,26136,221371,484230,268126,5.06
2026-01-27_15:23:28.312,515635,26206,221285,484143,268143,5.08
2026-01-27_15:23:29.362,515635,26229,221245,484103,268160,5.08
2026-01-27_15:23:30.416,515635,26337,221120,483978,268177,5.10
2026-01-27_15:23:31.466,515635,26361,221074,483932,268199,5.11
2026-01-27_15:23:32.517,515635,26454,220965,483823,268215,5.13
2026-01-27_15:23:33.567,515635,26509,220891,483749,268234,5.14
2026-01-27_15:23:34.614,515635,26512,220871,483729,268251,5.14
2026-01-27_15:23:35.659,515635,26782,220584,483442,268268,5.19
2026-01-27_15:23:36.709,515635,27076,220273,483131,268285,5.25
2026-01-27_15:23:37.758,515635,27173,220164,483023,268297,5.26
2026-01-27_15:23:38.807,515635,27364,219972,482831,268297,5.30
2026-01-27_15:23:39.858,515635,27385,219952,482810,268297,5.31
2026-01-27_15:23:40.910,515635,27372,219965,482823,268297,5.30
2026-01-27_15:23:41.963,515635,27461,219876,482734,268297,5.32
2026-01-27_15:23:43.014,515635,27538,219799,482657,268297,5.34
2026-01-27_15:23:44.065,515635,27622,219729,482587,268283,5.35
2026-01-27_15:23:45.115,515635,27637,219708,482566,268289,5.35
2026-01-27_15:23:46.162,515635,27648,219693,482552,268293,5.36
2026-01-27_15:23:47.214,515635,27675,219846,482704,268113,5.36
2026-01-27_15:23:48.265,515635,27670,219832,482690,268132,5.36
2026-01-27_15:23:49.315,515635,27758,219728,482586,268149,5.38
2026-01-27_15:23:50.366,515635,27727,219741,482599,268166,5.37
2026-01-27_15:23:51.414,515635,27779,219668,482526,268187,5.38
2026-01-27_15:23:52.465,515635,27797,219633,482491,268204,5.39
2026-01-27_15:23:53.515,515635,27763,219649,482507,268223,5.38
2026-01-27_15:23:54.564,515635,27738,219656,482514,268240,5.37
2026-01-27_15:23:55.611,515635,27776,219601,482459,268257,5.38
2026-01-27_15:23:56.659,515635,27815,219545,482403,268274,5.39
2026-01-27_15:23:57.706,515635,27811,219531,482390,268291,5.39
2026-01-27_15:23:58.759,515635,27844,219493,482351,268297,5.39
2026-01-27_15:23:59.805,515635,27904,219433,482291,268297,5.41
2026-01-27_15:24:00.855,515635,27929,219408,482266,268297,5.41
2026-01-27_15:24:01.900,515635,27944,219393,482251,268297,5.41
2026-01-27_15:24:02.948,515635,28004,219333,482191,268297,5.43
2026-01-27_15:24:03.995,515635,27992,219351,482209,268291,5.42
2026-01-27_15:24:05.044,515635,27980,219368,482227,268285,5.42
2026-01-27_15:24:06.091,515635,28037,219306,482165,268291,5.43
2026-01-27_15:24:07.136,515635,28034,219305,482164,268295,5.43
2026-01-27_15:24:08.181,515635,28016,219493,482351,268125,5.43
2026-01-27_15:24:09.230,515635,28058,219434,482293,268142,5.44
2026-01-27_15:24:10.276,515635,28075,219398,482257,268160,5.44
2026-01-27_15:24:11.323,515635,28026,219431,482289,268177,5.43
2026-01-27_15:24:12.368,515635,28016,219423,482281,268195,5.43
2026-01-27_15:24:13.413,515635,27994,219428,482286,268212,5.42
2026-01-27_15:24:14.461,515635,27982,219423,482281,268229,5.42
2026-01-27_15:24:15.510,515635,27961,219426,482284,268247,5.42
2026-01-27_15:24:16.555,515635,27989,219378,482236,268267,5.42
2026-01-27_15:24:17.608,515635,27934,219414,482272,268285,5.41
2026-01-27_15:24:18.659,515635,27946,219390,482249,268297,5.41
2026-01-27_15:24:19.710,515635,27974,219363,482222,268297,5.42
2026-01-27_15:24:20.761,515635,27904,219432,482291,268297,5.41
2026-01-27_15:24:21.808,515635,27907,219430,482288,268297,5.41
2026-01-27_15:24:22.860,515635,27892,219444,482303,268297,5.40
2026-01-27_15:24:23.908,515635,27900,219437,482295,268297,5.41
2026-01-27_15:24:24.956,515635,27846,219528,482387,268260,5.40
2026-01-27_15:24:26.007,515635,27486,220140,482999,268008,5.33
2026-01-27_15:24:27.058,515635,26741,220896,483754,267997,5.18
2026-01-27_15:24:28.107,515635,25917,221738,484596,267979,5.02
2026-01-27_15:24:29.158,515635,25765,221898,484756,267971,4.99
2026-01-27_15:24:30.208,515635,25792,221871,484729,267971,5.00
2026-01-27_15:24:31.260,515635,25818,221845,484703,267971,5.00
2026-01-27_15:24:32.308,515635,25826,221837,484695,267971,5.00
2026-01-27_15:24:33.361,515635,25759,221904,484762,267971,4.99
2026-01-27_15:24:34.414,515635,25721,221942,484800,267971,4.98
2026-01-27_15:24:35.465,515635,25745,221918,484776,267971,4.99
2026-01-27_15:24:36.517,515635,25742,221921,484779,267971,4.99
2026-01-27_15:24:37.568,515635,25722,221941,484799,267971,4.98
2026-01-27_15:24:38.619,515635,25580,222083,484941,267971,4.96
2026-01-27_15:24:39.671,515635,25571,222092,484950,267971,4.95
2026-01-27_15:24:40.717,515635,25614,222049,484907,267971,4.96
2026-01-27_15:24:41.769,515635,25633,222030,484888,267971,4.97
2026-01-27_15:24:42.821,515635,25622,222041,484899,267971,4.96
2026-01-27_15:24:43.872,515635,25623,222040,484898,267971,4.96
