timestamp,cpu_id,user_pct,system_pct,idle_pct,iowait_pct
2026-01-27_15:06:12.932,cpu90,1.69,.44,97.85,0
2026-01-27_15:06:12.932,cpu91,1.36,.43,98.20,0
2026-01-27_15:06:12.932,cpu92,.92,.42,98.65,0
2026-01-27_15:06:12.932,cpu93,1.12,.45,98.41,0
2026-01-27_15:06:12.932,cpu94,1.03,.46,98.50,0
2026-01-27_15:06:12.932,cpu95,1.10,.42,98.47,0
2026-01-27_15:06:12.932,cpu96,1.11,.46,98.41,0
2026-01-27_15:06:12.932,cpu97,.98,.44,98.57,0
2026-01-27_15:06:12.932,cpu98,.86,.47,98.66,0
2026-01-27_15:06:12.932,cpu99,.87,.44,98.67,0
2026-01-27_15:06:12.932,cpu100,.87,.43,98.68,0
2026-01-27_15:06:12.932,cpu101,.83,.45,98.70,0
2026-01-27_15:06:12.932,cpu102,.85,.43,98.70,0
2026-01-27_15:06:12.932,cpu103,.84,.42,98.72,0
2026-01-27_15:06:12.932,cpu104,.83,.43,98.73,0
2026-01-27_15:06:12.932,cpu105,.85,.42,98.72,0
2026-01-27_15:06:12.932,cpu106,.80,.42,98.77,0
2026-01-27_15:06:12.932,cpu107,.84,.44,98.70,0
2026-01-27_15:06:12.932,cpu108,.84,.42,98.72,0
2026-01-27_15:06:12.932,cpu109,.89,.43,98.67,0
2026-01-27_15:06:12.932,cpu110,.84,.42,98.72,0
2026-01-27_15:06:12.932,cpu111,.83,.43,98.73,0
2026-01-27_15:06:12.932,cpu112,1.34,.44,98.20,0
2026-01-27_15:06:12.932,cpu113,1.11,.44,98.43,0
2026-01-27_15:06:12.932,cpu114,1.03,.44,98.51,0
2026-01-27_15:06:12.932,cpu115,1.02,.44,98.53,0
2026-01-27_15:06:12.932,cpu116,1.02,.43,98.53,0
2026-01-27_15:06:12.932,cpu117,.97,.43,98.58,0
2026-01-27_15:06:12.932,cpu118,1.02,.42,98.55,0
2026-01-27_15:06:12.932,cpu119,1.02,.42,98.55,0
2026-01-27_15:06:12.932,cpu120,1.01,.42,98.56,0
2026-01-27_15:06:12.932,cpu121,1.00,.45,98.54,0
2026-01-27_15:06:12.932,cpu122,.97,.42,98.59,0
2026-01-27_15:06:12.932,cpu123,.99,.43,98.57,0
2026-01-27_15:06:12.932,cpu124,1.02,.41,98.55,0
2026-01-27_15:06:12.932,cpu125,.99,.44,98.56,0
2026-01-27_15:06:12.932,cpu126,.97,.44,98.58,0
2026-01-27_15:06:12.932,cpu127,1.01,.44,98.53,0
2026-01-27_15:06:21.020,cpu,1.19,.46,98.33,0
2026-01-27_15:06:21.020,cpu0,2.82,1.54,95.63,0
2026-01-27_15:06:21.020,cpu1,1.28,.55,98.15,0
2026-01-27_15:06:21.020,cpu2,1.32,.54,98.12,0
2026-01-27_15:06:21.020,cpu3,1.23,.52,98.23,0
2026-01-27_15:06:21.020,cpu4,1.06,.53,98.39,0
2026-01-27_15:06:21.020,cpu5,1.11,.50,98.38,0
2026-01-27_15:06:21.020,cpu6,1.13,.47,98.39,0
2026-01-27_15:06:21.020,cpu7,1.06,.46,98.46,0
2026-01-27_15:06:21.020,cpu8,1.02,.45,98.51,0
2026-01-27_15:06:21.020,cpu9,.93,.44,98.61,0
2026-01-27_15:06:21.020,cpu10,.98,.45,98.55,0
2026-01-27_15:06:21.020,cpu11,.97,.44,98.58,0
2026-01-27_15:06:21.020,cpu12,.98,.43,98.57,0
2026-01-27_15:06:21.020,cpu13,1.00,.45,98.54,0
2026-01-27_15:06:21.020,cpu14,.99,.45,98.54,0
2026-01-27_15:06:21.020,cpu15,1.03,.44,98.52,0
2026-01-27_15:06:21.020,cpu16,4.42,.56,95.01,0
2026-01-27_15:06:21.020,cpu17,2.28,.53,97.17,0
2026-01-27_15:06:21.020,cpu18,2.07,.50,97.41,0
2026-01-27_15:06:21.020,cpu19,1.72,.49,97.78,0
2026-01-27_15:06:21.020,cpu20,1.59,.46,97.93,0
2026-01-27_15:06:21.020,cpu21,1.47,.46,98.06,0
2026-01-27_15:06:21.020,cpu22,1.36,.46,98.16,0
2026-01-27_15:06:21.020,cpu23,1.63,.46,97.89,0
2026-01-27_15:06:21.020,cpu24,2.24,.46,97.28,0
2026-01-27_15:06:21.020,cpu25,1.74,.45,97.80,0
2026-01-27_15:06:21.020,cpu26,1.85,.45,97.68,0
2026-01-27_15:06:21.020,cpu27,1.41,.44,98.13,0
2026-01-27_15:06:21.020,cpu28,1.05,.44,98.50,0
2026-01-27_15:06:21.020,cpu29,1.30,.43,98.25,0
2026-01-27_15:06:21.020,cpu30,1.17,.44,98.38,0
2026-01-27_15:06:21.020,cpu31,1.14,.43,98.41,0
2026-01-27_15:06:21.020,cpu32,1.98,.61,97.39,0
2026-01-27_15:06:21.020,cpu33,1.36,.52,98.11,0
2026-01-27_15:06:21.020,cpu34,1.06,.50,98.43,0
2026-01-27_15:06:21.020,cpu35,1.07,.49,98.42,0
2026-01-27_15:06:21.020,cpu36,1.02,.47,98.50,0
2026-01-27_15:06:21.020,cpu37,.98,.46,98.55,0
2026-01-27_15:06:21.020,cpu38,1.06,.47,98.46,0
2026-01-27_15:06:21.020,cpu39,.96,.47,98.56,0
2026-01-27_15:06:21.020,cpu40,.95,.47,98.56,0
2026-01-27_15:06:21.020,cpu41,1.18,.50,98.30,0
2026-01-27_15:06:21.020,cpu42,1.09,.48,98.42,0
2026-01-27_15:06:21.020,cpu43,.99,.46,98.53,0
2026-01-27_15:06:21.020,cpu44,.91,.45,98.62,0
2026-01-27_15:06:21.020,cpu45,.99,.45,98.54,0
2026-01-27_15:06:21.020,cpu46,.93,.45,98.60,0
2026-01-27_15:06:21.020,cpu47,.94,.44,98.60,0
2026-01-27_15:06:21.020,cpu48,2.71,.61,96.66,0
2026-01-27_15:06:21.020,cpu49,1.58,.54,97.86,0
2026-01-27_15:06:21.020,cpu50,1.37,.51,98.11,0
2026-01-27_15:06:21.020,cpu51,1.25,.49,98.24,0
2026-01-27_15:06:21.020,cpu52,1.19,.48,98.31,0
2026-01-27_15:06:21.020,cpu53,1.16,.48,98.35,0
2026-01-27_15:06:21.020,cpu54,1.18,.47,98.33,0
2026-01-27_15:06:21.020,cpu55,1.11,.46,98.41,0
2026-01-27_15:06:21.020,cpu56,1.10,.44,98.44,0
2026-01-27_15:06:21.020,cpu57,1.13,.46,98.40,0
2026-01-27_15:06:21.020,cpu58,1.09,.44,98.45,0
2026-01-27_15:06:21.020,cpu59,1.08,.45,98.46,0
2026-01-27_15:06:21.020,cpu60,1.09,.44,98.46,0
2026-01-27_15:06:21.020,cpu61,1.09,.46,98.44,0
2026-01-27_15:06:21.020,cpu62,1.10,.44,98.44,0
2026-01-27_15:06:21.020,cpu63,1.09,.44,98.46,0
2026-01-27_15:06:21.020,cpu64,1.19,.57,98.23,0
2026-01-27_15:06:21.020,cpu65,.97,.54,98.48,0
2026-01-27_15:06:21.020,cpu66,.88,.47,98.64,0
2026-01-27_15:06:21.020,cpu67,.90,.48,98.60,0
2026-01-27_15:06:21.020,cpu68,.81,.50,98.68,0
2026-01-27_15:06:21.020,cpu69,.82,.45,98.72,0
2026-01-27_15:06:21.020,cpu70,.80,.45,98.73,0
2026-01-27_15:06:21.020,cpu71,.79,.44,98.75,0
2026-01-27_15:06:21.020,cpu72,.79,.42,98.78,0
2026-01-27_15:06:21.020,cpu73,.82,.44,98.72,0
2026-01-27_15:06:21.020,cpu74,.77,.43,98.79,0
2026-01-27_15:06:21.020,cpu75,.78,.43,98.77,0
2026-01-27_15:06:21.020,cpu76,.78,.41,98.79,0
2026-01-27_15:06:21.020,cpu77,.78,.41,98.80,0
2026-01-27_15:06:21.020,cpu78,.77,.43,98.78,0
2026-01-27_15:06:21.020,cpu79,.81,.41,98.77,0
2026-01-27_15:06:21.020,cpu80,2.94,.45,96.60,0
2026-01-27_15:06:21.020,cpu81,1.62,.44,97.92,0
2026-01-27_15:06:21.020,cpu82,1.59,.44,97.95,0
2026-01-27_15:06:21.020,cpu83,1.32,.43,98.23,0
2026-01-27_15:06:21.020,cpu84,1.11,.44,98.44,0
2026-01-27_15:06:21.020,cpu85,1.17,.41,98.40,0
2026-01-27_15:06:21.020,cpu86,1.18,.41,98.40,0
2026-01-27_15:06:21.020,cpu87,1.28,.42,98.29,0
2026-01-27_15:06:21.020,cpu88,1.92,.42,97.65,0
2026-01-27_15:06:21.020,cpu89,1.57,.42,98.00,0
2026-01-27_15:06:21.020,cpu90,1.69,.44,97.85,0
2026-01-27_15:06:21.020,cpu91,1.36,.43,98.20,0
2026-01-27_15:06:21.020,cpu92,.92,.42,98.65,0
2026-01-27_15:06:21.020,cpu93,1.12,.45,98.41,0
2026-01-27_15:06:21.020,cpu94,1.03,.46,98.50,0
2026-01-27_15:06:21.020,cpu95,1.10,.42,98.47,0
2026-01-27_15:06:21.020,cpu96,1.11,.46,98.41,0
2026-01-27_15:06:21.020,cpu97,.98,.44,98.57,0
2026-01-27_15:06:21.020,cpu98,.86,.47,98.66,0
2026-01-27_15:06:21.020,cpu99,.87,.44,98.67,0
2026-01-27_15:06:21.020,cpu100,.87,.43,98.68,0
2026-01-27_15:06:21.020,cpu101,.83,.45,98.70,0
2026-01-27_15:06:21.020,cpu102,.85,.43,98.70,0
2026-01-27_15:06:21.020,cpu103,.84,.42,98.72,0
2026-01-27_15:06:21.020,cpu104,.83,.43,98.73,0
2026-01-27_15:06:21.020,cpu105,.85,.42,98.72,0
2026-01-27_15:06:21.020,cpu106,.80,.42,98.77,0
2026-01-27_15:06:21.020,cpu107,.84,.44,98.70,0
2026-01-27_15:06:21.020,cpu108,.84,.42,98.72,0
2026-01-27_15:06:21.020,cpu109,.89,.43,98.67,0
2026-01-27_15:06:21.020,cpu110,.84,.42,98.72,0
2026-01-27_15:06:21.020,cpu111,.83,.43,98.73,0
2026-01-27_15:06:21.020,cpu112,1.34,.44,98.20,0
2026-01-27_15:06:21.020,cpu113,1.11,.44,98.43,0
2026-01-27_15:06:21.020,cpu114,1.03,.44,98.51,0
2026-01-27_15:06:21.020,cpu115,1.02,.44,98.53,0
2026-01-27_15:06:21.020,cpu116,1.02,.43,98.53,0
2026-01-27_15:06:21.020,cpu117,.97,.43,98.58,0
2026-01-27_15:06:21.020,cpu118,1.02,.42,98.55,0
2026-01-27_15:06:21.020,cpu119,1.02,.42,98.55,0
2026-01-27_15:06:21.020,cpu120,1.01,.42,98.56,0
2026-01-27_15:06:21.020,cpu121,1.00,.45,98.54,0
2026-01-27_15:06:21.020,cpu122,.97,.42,98.59,0
2026-01-27_15:06:21.020,cpu123,.99,.43,98.57,0
2026-01-27_15:06:21.020,cpu124,1.02,.41,98.55,0
2026-01-27_15:06:21.020,cpu125,.99,.44,98.56,0
2026-01-27_15:06:21.020,cpu126,.97,.44,98.58,0
2026-01-27_15:06:21.020,cpu127,1.01,.44,98.53,0
2026-01-27_15:06:29.219,cpu,1.19,.46,98.33,0
2026-01-27_15:06:29.219,cpu0,2.82,1.54,95.63,0
2026-01-27_15:06:29.219,cpu1,1.28,.55,98.15,0
2026-01-27_15:06:29.219,cpu2,1.32,.54,98.12,0
2026-01-27_15:06:29.219,cpu3,1.23,.52,98.23,0
2026-01-27_15:06:29.219,cpu4,1.06,.53,98.39,0
2026-01-27_15:06:29.219,cpu5,1.11,.50,98.38,0
2026-01-27_15:06:29.219,cpu6,1.13,.47,98.39,0
2026-01-27_15:06:29.219,cpu7,1.06,.46,98.46,0
2026-01-27_15:06:29.219,cpu8,1.02,.45,98.51,0
2026-01-27_15:06:29.219,cpu9,.93,.44,98.61,0
2026-01-27_15:06:29.219,cpu10,.98,.45,98.55,0
2026-01-27_15:06:29.219,cpu11,.97,.44,98.58,0
2026-01-27_15:06:29.219,cpu12,.98,.43,98.57,0
2026-01-27_15:06:29.219,cpu13,1.00,.45,98.54,0
2026-01-27_15:06:29.219,cpu14,.99,.45,98.54,0
2026-01-27_15:06:29.219,cpu15,1.03,.44,98.52,0
2026-01-27_15:06:29.219,cpu16,4.42,.56,95.01,0
2026-01-27_15:06:29.219,cpu17,2.28,.53,97.17,0
2026-01-27_15:06:29.219,cpu18,2.07,.50,97.41,0
2026-01-27_15:06:29.219,cpu19,1.72,.49,97.78,0
2026-01-27_15:06:29.219,cpu20,1.59,.46,97.93,0
2026-01-27_15:06:29.219,cpu21,1.47,.46,98.06,0
2026-01-27_15:06:29.219,cpu22,1.36,.46,98.16,0
2026-01-27_15:06:29.219,cpu23,1.63,.46,97.89,0
2026-01-27_15:06:29.219,cpu24,2.24,.46,97.28,0
2026-01-27_15:06:29.219,cpu25,1.74,.45,97.80,0
2026-01-27_15:06:29.219,cpu26,1.85,.45,97.68,0
2026-01-27_15:06:29.219,cpu27,1.41,.44,98.13,0
2026-01-27_15:06:29.219,cpu28,1.05,.44,98.50,0
2026-01-27_15:06:29.219,cpu29,1.30,.43,98.25,0
2026-01-27_15:06:29.219,cpu30,1.17,.44,98.38,0
2026-01-27_15:06:29.219,cpu31,1.14,.43,98.41,0
2026-01-27_15:06:29.219,cpu32,1.98,.61,97.39,0
2026-01-27_15:06:29.219,cpu33,1.36,.52,98.11,0
2026-01-27_15:06:29.219,cpu34,1.06,.50,98.43,0
2026-01-27_15:06:29.219,cpu35,1.07,.49,98.42,0
2026-01-27_15:06:29.219,cpu36,1.02,.47,98.50,0
2026-01-27_15:06:29.219,cpu37,.98,.46,98.55,0
2026-01-27_15:06:29.219,cpu38,1.06,.47,98.46,0
2026-01-27_15:06:29.219,cpu39,.96,.47,98.56,0
2026-01-27_15:06:29.219,cpu40,.95,.47,98.56,0
2026-01-27_15:06:29.219,cpu41,1.18,.50,98.30,0
2026-01-27_15:06:29.219,cpu42,1.09,.48,98.42,0
2026-01-27_15:06:29.219,cpu43,.99,.46,98.53,0
2026-01-27_15:06:29.219,cpu44,.91,.45,98.62,0
2026-01-27_15:06:29.219,cpu45,.99,.45,98.54,0
2026-01-27_15:06:29.219,cpu46,.93,.45,98.60,0
2026-01-27_15:06:29.219,cpu47,.94,.44,98.60,0
2026-01-27_15:06:29.219,cpu48,2.71,.61,96.66,0
2026-01-27_15:06:29.219,cpu49,1.58,.54,97.86,0
2026-01-27_15:06:29.219,cpu50,1.37,.51,98.11,0
2026-01-27_15:06:29.219,cpu51,1.25,.49,98.24,0
2026-01-27_15:06:29.219,cpu52,1.19,.48,98.31,0
2026-01-27_15:06:29.219,cpu53,1.16,.48,98.35,0
2026-01-27_15:06:29.219,cpu54,1.18,.47,98.33,0
2026-01-27_15:06:29.219,cpu55,1.11,.46,98.41,0
2026-01-27_15:06:29.219,cpu56,1.10,.44,98.44,0
2026-01-27_15:06:29.219,cpu57,1.13,.46,98.40,0
2026-01-27_15:06:29.219,cpu58,1.09,.44,98.45,0
2026-01-27_15:06:29.219,cpu59,1.08,.45,98.46,0
2026-01-27_15:06:29.219,cpu60,1.09,.44,98.46,0
2026-01-27_15:06:29.219,cpu61,1.09,.46,98.44,0
2026-01-27_15:06:29.219,cpu62,1.10,.44,98.44,0
2026-01-27_15:06:29.219,cpu63,1.09,.44,98.46,0
2026-01-27_15:06:29.219,cpu64,1.19,.57,98.23,0
2026-01-27_15:06:29.219,cpu65,.97,.54,98.48,0
2026-01-27_15:06:29.219,cpu66,.88,.47,98.64,0
2026-01-27_15:06:29.219,cpu67,.90,.48,98.60,0
2026-01-27_15:06:29.219,cpu68,.81,.50,98.68,0
2026-01-27_15:06:29.219,cpu69,.82,.45,98.72,0
2026-01-27_15:06:29.219,cpu70,.80,.45,98.73,0
2026-01-27_15:06:29.219,cpu71,.79,.44,98.75,0
2026-01-27_15:06:29.219,cpu72,.79,.42,98.78,0
2026-01-27_15:06:29.219,cpu73,.82,.44,98.72,0
2026-01-27_15:06:29.219,cpu74,.77,.43,98.79,0
2026-01-27_15:06:29.219,cpu75,.78,.43,98.77,0
2026-01-27_15:06:29.219,cpu76,.78,.41,98.79,0
2026-01-27_15:06:29.219,cpu77,.78,.41,98.80,0
2026-01-27_15:06:29.219,cpu78,.77,.43,98.78,0
2026-01-27_15:06:29.219,cpu79,.81,.41,98.77,0
2026-01-27_15:06:29.219,cpu80,2.94,.45,96.60,0
2026-01-27_15:06:29.219,cpu81,1.62,.44,97.92,0
2026-01-27_15:06:29.219,cpu82,1.59,.44,97.95,0
2026-01-27_15:06:29.219,cpu83,1.32,.43,98.23,0
2026-01-27_15:06:29.219,cpu84,1.11,.44,98.44,0
2026-01-27_15:06:29.219,cpu85,1.17,.41,98.40,0
2026-01-27_15:06:29.219,cpu86,1.18,.41,98.40,0
2026-01-27_15:06:29.219,cpu87,1.28,.42,98.29,0
2026-01-27_15:06:29.219,cpu88,1.92,.42,97.65,0
2026-01-27_15:06:29.219,cpu89,1.57,.42,98.00,0
2026-01-27_15:06:29.219,cpu90,1.69,.44,97.85,0
2026-01-27_15:06:29.219,cpu91,1.36,.43,98.20,0
2026-01-27_15:06:29.219,cpu92,.92,.42,98.65,0
2026-01-27_15:06:29.219,cpu93,1.12,.45,98.41,0
2026-01-27_15:06:29.219,cpu94,1.03,.46,98.50,0
2026-01-27_15:06:29.219,cpu95,1.10,.42,98.47,0
2026-01-27_15:06:29.219,cpu96,1.11,.46,98.41,0
2026-01-27_15:06:29.219,cpu97,.98,.44,98.57,0
2026-01-27_15:06:29.219,cpu98,.86,.47,98.66,0
2026-01-27_15:06:29.219,cpu99,.87,.44,98.67,0
2026-01-27_15:06:29.219,cpu100,.87,.43,98.68,0
2026-01-27_15:06:29.219,cpu101,.83,.45,98.70,0
2026-01-27_15:06:29.219,cpu102,.85,.43,98.70,0
2026-01-27_15:06:29.219,cpu103,.84,.42,98.72,0
2026-01-27_15:06:29.219,cpu104,.83,.43,98.73,0
2026-01-27_15:06:29.219,cpu105,.85,.42,98.72,0
2026-01-27_15:06:29.219,cpu106,.80,.42,98.77,0
2026-01-27_15:06:29.219,cpu107,.84,.44,98.70,0
2026-01-27_15:06:29.219,cpu108,.84,.42,98.72,0
2026-01-27_15:06:29.219,cpu109,.89,.43,98.67,0
2026-01-27_15:06:29.219,cpu110,.84,.42,98.72,0
2026-01-27_15:06:29.219,cpu111,.83,.43,98.73,0
2026-01-27_15:06:29.219,cpu112,1.34,.44,98.20,0
2026-01-27_15:06:29.219,cpu113,1.11,.44,98.43,0
2026-01-27_15:06:29.219,cpu114,1.03,.44,98.51,0
2026-01-27_15:06:29.219,cpu115,1.02,.44,98.53,0
2026-01-27_15:06:29.219,cpu116,1.02,.43,98.53,0
2026-01-27_15:06:29.219,cpu117,.97,.43,98.58,0
2026-01-27_15:06:29.219,cpu118,1.02,.42,98.55,0
2026-01-27_15:06:29.219,cpu119,1.02,.42,98.55,0
2026-01-27_15:06:29.219,cpu120,1.01,.42,98.56,0
2026-01-27_15:06:29.219,cpu121,1.00,.45,98.54,0
2026-01-27_15:06:29.219,cpu122,.97,.42,98.59,0
2026-01-27_15:06:29.219,cpu123,.99,.43,98.57,0
2026-01-27_15:06:29.219,cpu124,1.02,.41,98.55,0
2026-01-27_15:06:29.219,cpu125,.99,.44,98.56,0
2026-01-27_15:06:29.219,cpu126,.97,.44,98.58,0
2026-01-27_15:06:29.219,cpu127,1.01,.44,98.53,0
2026-01-27_15:06:37.333,cpu,1.19,.46,98.33,0
2026-01-27_15:06:37.333,cpu0,2.82,1.54,95.63,0
2026-01-27_15:06:37.333,cpu1,1.28,.55,98.15,0
2026-01-27_15:06:37.333,cpu2,1.32,.54,98.12,0
2026-01-27_15:06:37.333,cpu3,1.23,.52,98.23,0
2026-01-27_15:06:37.333,cpu4,1.06,.53,98.39,0
2026-01-27_15:06:37.333,cpu5,1.11,.50,98.38,0
2026-01-27_15:06:37.333,cpu6,1.13,.47,98.39,0
2026-01-27_15:06:37.333,cpu7,1.06,.46,98.46,0
2026-01-27_15:06:37.333,cpu8,1.02,.45,98.51,0
2026-01-27_15:06:37.333,cpu9,.93,.44,98.61,0
2026-01-27_15:06:37.333,cpu10,.98,.45,98.55,0
2026-01-27_15:06:37.333,cpu11,.97,.44,98.58,0
2026-01-27_15:06:37.333,cpu12,.98,.43,98.57,0
2026-01-27_15:06:37.333,cpu13,1.00,.45,98.54,0
2026-01-27_15:06:37.333,cpu14,.99,.45,98.54,0
2026-01-27_15:06:37.333,cpu15,1.03,.44,98.52,0
2026-01-27_15:06:37.333,cpu16,4.42,.56,95.01,0
2026-01-27_15:06:37.333,cpu17,2.28,.53,97.17,0
2026-01-27_15:06:37.333,cpu18,2.07,.50,97.41,0
2026-01-27_15:06:37.333,cpu19,1.72,.49,97.78,0
2026-01-27_15:06:37.333,cpu20,1.59,.46,97.93,0
2026-01-27_15:06:37.333,cpu21,1.47,.46,98.06,0
2026-01-27_15:06:37.333,cpu22,1.36,.46,98.16,0
2026-01-27_15:06:37.333,cpu23,1.63,.46,97.89,0
2026-01-27_15:06:37.333,cpu24,2.24,.46,97.28,0
2026-01-27_15:06:37.333,cpu25,1.74,.45,97.80,0
2026-01-27_15:06:37.333,cpu26,1.85,.45,97.68,0
2026-01-27_15:06:37.333,cpu27,1.41,.44,98.13,0
2026-01-27_15:06:37.333,cpu28,1.05,.44,98.50,0
2026-01-27_15:06:37.333,cpu29,1.30,.43,98.25,0
2026-01-27_15:06:37.333,cpu30,1.17,.44,98.38,0
2026-01-27_15:06:37.333,cpu31,1.14,.43,98.41,0
2026-01-27_15:06:37.333,cpu32,1.98,.61,97.39,0
2026-01-27_15:06:37.333,cpu33,1.36,.52,98.11,0
2026-01-27_15:06:37.333,cpu34,1.06,.50,98.43,0
2026-01-27_15:06:37.333,cpu35,1.07,.49,98.42,0
2026-01-27_15:06:37.333,cpu36,1.02,.47,98.50,0
2026-01-27_15:06:37.333,cpu37,.98,.46,98.55,0
2026-01-27_15:06:37.333,cpu38,1.06,.47,98.46,0
2026-01-27_15:06:37.333,cpu39,.96,.47,98.56,0
2026-01-27_15:06:37.333,cpu40,.95,.47,98.56,0
2026-01-27_15:06:37.333,cpu41,1.18,.50,98.30,0
2026-01-27_15:06:37.333,cpu42,1.09,.48,98.42,0
2026-01-27_15:06:37.333,cpu43,.99,.46,98.53,0
2026-01-27_15:06:37.333,cpu44,.91,.45,98.62,0
2026-01-27_15:06:37.333,cpu45,.99,.45,98.54,0
2026-01-27_15:06:37.333,cpu46,.93,.45,98.60,0
2026-01-27_15:06:37.333,cpu47,.94,.44,98.60,0
2026-01-27_15:06:37.333,cpu48,2.71,.61,96.66,0
2026-01-27_15:06:37.333,cpu49,1.58,.54,97.86,0
2026-01-27_15:06:37.333,cpu50,1.37,.51,98.11,0
2026-01-27_15:06:37.333,cpu51,1.25,.49,98.24,0
2026-01-27_15:06:37.333,cpu52,1.19,.48,98.31,0
2026-01-27_15:06:37.333,cpu53,1.16,.48,98.35,0
2026-01-27_15:06:37.333,cpu54,1.18,.47,98.33,0
2026-01-27_15:06:37.333,cpu55,1.11,.46,98.41,0
2026-01-27_15:06:37.333,cpu56,1.10,.44,98.44,0
2026-01-27_15:06:37.333,cpu57,1.13,.46,98.40,0
2026-01-27_15:06:37.333,cpu58,1.09,.44,98.45,0
2026-01-27_15:06:37.333,cpu59,1.08,.45,98.46,0
2026-01-27_15:06:37.333,cpu60,1.09,.44,98.46,0
2026-01-27_15:06:37.333,cpu61,1.09,.46,98.44,0
2026-01-27_15:06:37.333,cpu62,1.10,.44,98.44,0
2026-01-27_15:06:37.333,cpu63,1.09,.44,98.46,0
2026-01-27_15:06:37.333,cpu64,1.19,.57,98.23,0
2026-01-27_15:06:37.333,cpu65,.97,.54,98.48,0
2026-01-27_15:06:37.333,cpu66,.88,.47,98.64,0
2026-01-27_15:06:37.333,cpu67,.90,.48,98.60,0
2026-01-27_15:06:37.333,cpu68,.81,.50,98.68,0
2026-01-27_15:06:37.333,cpu69,.82,.45,98.72,0
2026-01-27_15:06:37.333,cpu70,.80,.45,98.73,0
2026-01-27_15:06:37.333,cpu71,.79,.44,98.75,0
2026-01-27_15:06:37.333,cpu72,.79,.42,98.78,0
2026-01-27_15:06:37.333,cpu73,.82,.44,98.72,0
2026-01-27_15:06:37.333,cpu74,.77,.43,98.79,0
2026-01-27_15:06:37.333,cpu75,.78,.43,98.77,0
2026-01-27_15:06:37.333,cpu76,.78,.41,98.79,0
2026-01-27_15:06:37.333,cpu77,.78,.41,98.80,0
2026-01-27_15:06:37.333,cpu78,.77,.43,98.78,0
2026-01-27_15:06:37.333,cpu79,.81,.41,98.77,0
2026-01-27_15:06:37.333,cpu80,2.94,.45,96.60,0
2026-01-27_15:06:37.333,cpu81,1.62,.44,97.92,0
2026-01-27_15:06:37.333,cpu82,1.59,.44,97.95,0
2026-01-27_15:06:37.333,cpu83,1.32,.43,98.23,0
2026-01-27_15:06:37.333,cpu84,1.11,.44,98.44,0
2026-01-27_15:06:37.333,cpu85,1.17,.41,98.40,0
2026-01-27_15:06:37.333,cpu86,1.18,.41,98.40,0
2026-01-27_15:06:37.333,cpu87,1.28,.42,98.29,0
2026-01-27_15:06:37.333,cpu88,1.92,.42,97.65,0
2026-01-27_15:06:37.333,cpu89,1.57,.42,98.00,0
2026-01-27_15:06:37.333,cpu90,1.69,.44,97.85,0
2026-01-27_15:06:37.333,cpu91,1.36,.43,98.20,0
2026-01-27_15:06:37.333,cpu92,.92,.42,98.65,0
2026-01-27_15:06:37.333,cpu93,1.12,.45,98.41,0
2026-01-27_15:06:37.333,cpu94,1.03,.46,98.50,0
2026-01-27_15:06:37.333,cpu95,1.10,.42,98.47,0
2026-01-27_15:06:37.333,cpu96,1.11,.46,98.41,0
2026-01-27_15:06:37.333,cpu97,.98,.44,98.57,0
2026-01-27_15:06:37.333,cpu98,.86,.47,98.66,0
2026-01-27_15:06:37.333,cpu99,.87,.44,98.67,0
2026-01-27_15:06:37.333,cpu100,.87,.43,98.68,0
2026-01-27_15:06:37.333,cpu101,.83,.45,98.70,0
2026-01-27_15:06:37.333,cpu102,.85,.43,98.70,0
2026-01-27_15:06:37.333,cpu103,.84,.42,98.72,0
2026-01-27_15:06:37.333,cpu104,.83,.43,98.73,0
2026-01-27_15:06:37.333,cpu105,.85,.42,98.72,0
2026-01-27_15:06:37.333,cpu106,.80,.42,98.77,0
2026-01-27_15:06:37.333,cpu107,.84,.44,98.70,0
2026-01-27_15:06:37.333,cpu108,.84,.42,98.72,0
2026-01-27_15:06:37.333,cpu109,.89,.43,98.67,0
2026-01-27_15:06:37.333,cpu110,.84,.42,98.72,0
2026-01-27_15:06:37.333,cpu111,.83,.43,98.73,0
2026-01-27_15:06:37.333,cpu112,1.34,.44,98.20,0
2026-01-27_15:06:37.333,cpu113,1.11,.44,98.43,0
2026-01-27_15:06:37.333,cpu114,1.03,.44,98.51,0
2026-01-27_15:06:37.333,cpu115,1.02,.44,98.53,0
2026-01-27_15:06:37.333,cpu116,1.02,.43,98.53,0
2026-01-27_15:06:37.333,cpu117,.97,.43,98.58,0
2026-01-27_15:06:37.333,cpu118,1.02,.42,98.55,0
2026-01-27_15:06:37.333,cpu119,1.02,.42,98.55,0
2026-01-27_15:06:37.333,cpu120,1.01,.42,98.56,0
2026-01-27_15:06:37.333,cpu121,1.00,.45,98.54,0
2026-01-27_15:06:37.333,cpu122,.97,.42,98.59,0
2026-01-27_15:06:37.333,cpu123,.99,.43,98.57,0
2026-01-27_15:06:37.333,cpu124,1.02,.41,98.55,0
2026-01-27_15:06:37.333,cpu125,.99,.44,98.56,0
2026-01-27_15:06:37.333,cpu126,.97,.44,98.58,0
2026-01-27_15:06:37.333,cpu127,1.01,.44,98.53,0
2026-01-27_15:06:45.473,cpu,1.19,.46,98.33,0
2026-01-27_15:06:45.473,cpu0,2.82,1.54,95.63,0
2026-01-27_15:06:45.473,cpu1,1.28,.55,98.15,0
