timestamp,gpu_index,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz
2026-01-27_14:55:50.837,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_14:55:51.984,0, 0, 0, 1478, 95830, 92.95, 55, 1500, 2619
2026-01-27_14:55:51.984,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_14:55:53.256,0, 0, 0, 1726, 95830, 91.24, 55, 1500, 2619
2026-01-27_14:55:53.256,1, 0, 0, 88, 95830, 87.57, 46, 1500, 2619
2026-01-27_14:55:54.324,0, 1, 0, 1936, 95830, 90.81, 55, 1500, 2619
2026-01-27_14:55:54.324,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:55:55.390,0, 0, 0, 4486, 95830, 90.92, 55, 1500, 2619
2026-01-27_14:55:55.390,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_14:55:56.469,0, 0, 0, 4842, 95830, 90.90, 55, 1500, 2619
2026-01-27_14:55:56.469,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:55:57.541,0, 0, 0, 5002, 95830, 90.73, 55, 1500, 2619
2026-01-27_14:55:57.541,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:55:58.608,0, 70, 0, 5018, 95830, 90.78, 55, 1500, 2619
2026-01-27_14:55:58.608,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_14:55:59.690,0, 69, 0, 5040, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:55:59.690,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:56:00.767,0, 0, 0, 5056, 95830, 90.74, 55, 1500, 2619
2026-01-27_14:56:00.767,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:56:01.841,0, 0, 0, 5068, 95830, 90.71, 55, 1500, 2619
2026-01-27_14:56:01.841,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:56:02.911,0, 87, 1, 5076, 95830, 107.91, 56, 1500, 2619
2026-01-27_14:56:02.911,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_14:56:03.981,0, 91, 1, 5076, 95830, 124.81, 56, 1500, 2619
2026-01-27_14:56:03.981,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:56:05.048,0, 91, 1, 5076, 95830, 124.98, 56, 1500, 2619
2026-01-27_14:56:05.048,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:56:06.120,0, 91, 1, 5076, 95830, 124.54, 56, 1500, 2619
2026-01-27_14:56:06.120,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:56:07.189,0, 91, 1, 5076, 95830, 124.63, 56, 1500, 2619
2026-01-27_14:56:07.189,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:56:08.257,0, 0, 0, 4908, 95830, 113.32, 55, 1500, 2619
2026-01-27_14:56:08.257,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_14:56:09.333,0, 0, 0, 5064, 95830, 90.88, 55, 1500, 2619
2026-01-27_14:56:09.333,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_14:56:10.404,0, 34, 0, 5018, 95830, 90.93, 55, 1500, 2619
2026-01-27_14:56:10.404,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:56:11.489,0, 23, 0, 5036, 95830, 90.88, 55, 1500, 2619
2026-01-27_14:56:11.489,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_14:56:12.565,0, 34, 0, 5056, 95830, 90.88, 55, 1500, 2619
2026-01-27_14:56:12.565,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_14:56:13.637,0, 29, 0, 5066, 95830, 90.73, 55, 1500, 2619
2026-01-27_14:56:13.637,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_14:56:14.714,0, 89, 1, 5076, 95830, 107.04, 56, 1500, 2619
2026-01-27_14:56:14.714,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_14:56:15.783,0, 87, 1, 5076, 95830, 125.39, 56, 1500, 2619
2026-01-27_14:56:15.783,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_14:56:16.852,0, 89, 1, 5076, 95830, 125.00, 56, 1500, 2619
2026-01-27_14:56:16.852,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:56:17.921,0, 91, 1, 5076, 95830, 124.86, 56, 1500, 2619
2026-01-27_14:56:17.921,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:18.991,0, 90, 1, 5076, 95830, 125.26, 56, 1500, 2619
2026-01-27_14:56:18.991,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:56:20.060,0, 1, 0, 4896, 95830, 115.47, 55, 1500, 2619
2026-01-27_14:56:20.060,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:56:21.134,0, 0, 0, 5052, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:56:21.134,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:56:22.211,0, 6, 0, 5018, 95830, 90.81, 55, 1500, 2619
2026-01-27_14:56:22.211,1, 0, 0, 88, 95830, 87.62, 46, 1500, 2619
2026-01-27_14:56:23.295,0, 10, 0, 5032, 95830, 90.90, 55, 1500, 2619
2026-01-27_14:56:23.295,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_14:56:24.369,0, 71, 0, 5046, 95830, 90.79, 55, 1500, 2619
2026-01-27_14:56:24.369,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:56:25.454,0, 70, 0, 5066, 95830, 90.74, 55, 1500, 2619
2026-01-27_14:56:25.454,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:56:26.526,0, 90, 1, 5076, 95830, 102.68, 56, 1500, 2619
2026-01-27_14:56:26.526,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:56:27.592,0, 90, 1, 5076, 95830, 125.58, 56, 1500, 2619
2026-01-27_14:56:27.592,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:56:28.661,0, 91, 1, 5076, 95830, 124.65, 56, 1500, 2619
2026-01-27_14:56:28.661,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:56:29.730,0, 91, 1, 5076, 95830, 125.42, 56, 1500, 2619
2026-01-27_14:56:29.730,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:56:30.796,0, 90, 1, 5076, 95830, 124.89, 56, 1500, 2619
2026-01-27_14:56:30.796,1, 0, 0, 88, 95830, 87.34, 46, 1500, 2619
2026-01-27_14:56:31.864,0, 54, 1, 4888, 95830, 117.20, 55, 1500, 2619
2026-01-27_14:56:31.864,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:32.938,0, 0, 0, 5044, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:56:32.938,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:56:34.011,0, 46, 0, 5022, 95830, 90.74, 55, 1500, 2619
2026-01-27_14:56:34.011,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_14:56:35.078,0, 22, 0, 5032, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:56:35.078,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_14:56:36.147,0, 64, 0, 5046, 95830, 90.74, 55, 1500, 2619
2026-01-27_14:56:36.147,1, 0, 0, 88, 95830, 87.64, 46, 1500, 2619
2026-01-27_14:56:37.232,0, 64, 0, 5066, 95830, 90.78, 55, 1500, 2619
2026-01-27_14:56:37.232,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_14:56:38.303,0, 87, 1, 5076, 95830, 102.73, 56, 1500, 2619
2026-01-27_14:56:38.303,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:56:39.374,0, 91, 1, 5076, 95830, 125.51, 56, 1500, 2619
2026-01-27_14:56:39.374,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:40.443,0, 91, 1, 5076, 95830, 125.62, 56, 1500, 2619
2026-01-27_14:56:40.443,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:56:41.508,0, 91, 1, 5076, 95830, 125.44, 56, 1500, 2619
2026-01-27_14:56:41.508,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:42.577,0, 90, 1, 5076, 95830, 125.13, 56, 1500, 2619
2026-01-27_14:56:42.577,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:56:43.646,0, 0, 0, 4884, 95830, 121.43, 55, 1500, 2619
2026-01-27_14:56:43.646,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_14:56:44.722,0, 0, 0, 5040, 95830, 90.77, 55, 1500, 2619
2026-01-27_14:56:44.722,1, 0, 0, 88, 95830, 87.60, 46, 1500, 2619
2026-01-27_14:56:45.793,0, 0, 0, 5022, 95830, 90.84, 55, 1500, 2619
2026-01-27_14:56:45.793,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:56:46.860,0, 0, 0, 5032, 95830, 90.81, 55, 1500, 2619
2026-01-27_14:56:46.860,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_14:56:47.933,0, 0, 0, 5048, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:56:47.933,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:56:49.002,0, 69, 0, 5062, 95830, 90.79, 55, 1500, 2619
2026-01-27_14:56:49.002,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:56:50.085,0, 90, 1, 5076, 95830, 102.14, 56, 1500, 2619
2026-01-27_14:56:50.085,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:56:51.153,0, 91, 1, 5076, 95830, 125.96, 56, 1500, 2619
2026-01-27_14:56:51.153,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:56:52.221,0, 90, 1, 5076, 95830, 124.78, 56, 1500, 2619
2026-01-27_14:56:52.221,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_14:56:53.288,0, 91, 1, 5076, 95830, 125.57, 56, 1500, 2619
2026-01-27_14:56:53.288,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:54.358,0, 91, 1, 5076, 95830, 124.79, 56, 1500, 2619
2026-01-27_14:56:54.358,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:56:55.429,0, 11, 0, 4876, 95830, 123.12, 56, 1500, 2619
2026-01-27_14:56:55.429,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:56:56.500,0, 0, 0, 5032, 95830, 90.87, 55, 1500, 2619
2026-01-27_14:56:56.500,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:56:57.575,0, 8, 0, 5018, 95830, 90.80, 55, 1500, 2619
2026-01-27_14:56:57.575,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:56:58.651,0, 0, 0, 5036, 95830, 90.73, 55, 1500, 2619
2026-01-27_14:56:58.651,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_14:56:59.720,0, 0, 0, 5048, 95830, 90.72, 55, 1500, 2619
2026-01-27_14:56:59.720,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_14:57:00.788,0, 53, 0, 5062, 95830, 90.77, 55, 1500, 2619
2026-01-27_14:57:00.788,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_14:57:01.872,0, 86, 1, 5076, 95830, 101.16, 56, 1500, 2619
2026-01-27_14:57:01.872,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:57:02.940,0, 90, 1, 5076, 95830, 124.72, 56, 1500, 2619
2026-01-27_14:57:02.940,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:04.010,0, 88, 1, 5076, 95830, 125.03, 56, 1500, 2619
2026-01-27_14:57:04.010,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:05.078,0, 91, 1, 5076, 95830, 124.43, 56, 1500, 2619
2026-01-27_14:57:05.078,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:57:06.145,0, 91, 1, 5076, 95830, 125.54, 56, 1500, 2619
2026-01-27_14:57:06.145,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:57:07.212,0, 40, 1, 4868, 95830, 123.80, 56, 1500, 2619
2026-01-27_14:57:07.212,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_14:57:08.280,0, 0, 0, 5024, 95830, 90.71, 55, 1500, 2619
2026-01-27_14:57:08.280,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_14:57:09.352,0, 41, 0, 5014, 95830, 90.77, 55, 1500, 2619
2026-01-27_14:57:09.352,1, 0, 0, 88, 95830, 87.57, 46, 1500, 2619
2026-01-27_14:57:10.437,0, 47, 0, 5032, 95830, 90.79, 55, 1500, 2619
2026-01-27_14:57:10.437,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_14:57:11.509,0, 41, 0, 5050, 95830, 90.78, 55, 1500, 2619
2026-01-27_14:57:11.509,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_14:57:12.576,0, 70, 0, 5062, 95830, 90.75, 55, 1500, 2619
2026-01-27_14:57:12.576,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:57:13.647,0, 89, 1, 5076, 95830, 95.68, 55, 1500, 2619
2026-01-27_14:57:13.647,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:57:14.717,0, 90, 1, 5076, 95830, 124.60, 56, 1500, 2619
2026-01-27_14:57:14.717,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:57:15.788,0, 87, 1, 5076, 95830, 125.63, 56, 1500, 2619
2026-01-27_14:57:15.788,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:57:16.856,0, 92, 1, 5076, 95830, 124.97, 56, 1500, 2619
2026-01-27_14:57:16.856,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:17.924,0, 87, 1, 5076, 95830, 124.39, 56, 1500, 2619
2026-01-27_14:57:17.924,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:57:18.994,0, 89, 1, 4856, 95830, 125.07, 56, 1500, 2619
2026-01-27_14:57:18.994,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:20.070,0, 0, 0, 5012, 95830, 90.82, 55, 1500, 2619
2026-01-27_14:57:20.070,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:57:21.141,0, 0, 0, 5016, 95830, 90.77, 55, 1500, 2619
2026-01-27_14:57:21.141,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:57:22.207,0, 64, 0, 5026, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:57:22.207,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_14:57:23.289,0, 51, 0, 5050, 95830, 90.78, 55, 1500, 2619
2026-01-27_14:57:23.289,1, 0, 0, 88, 95830, 87.60, 46, 1500, 2619
2026-01-27_14:57:24.366,0, 53, 0, 5066, 95830, 90.67, 55, 1500, 2619
2026-01-27_14:57:24.366,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:57:25.440,0, 90, 1, 5076, 95830, 94.96, 55, 1500, 2619
2026-01-27_14:57:25.440,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:57:26.508,0, 92, 1, 5076, 95830, 125.13, 56, 1500, 2619
2026-01-27_14:57:26.508,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_14:57:27.575,0, 87, 1, 5076, 95830, 125.35, 56, 1500, 2619
2026-01-27_14:57:27.575,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:57:28.642,0, 89, 1, 5076, 95830, 125.21, 56, 1500, 2619
2026-01-27_14:57:28.642,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:57:29.710,0, 92, 1, 5076, 95830, 125.79, 56, 1500, 2619
2026-01-27_14:57:29.710,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:57:30.777,0, 90, 1, 5008, 95830, 125.17, 56, 1500, 2619
2026-01-27_14:57:30.777,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:57:31.846,0, 0, 0, 5008, 95830, 91.70, 55, 1500, 2619
2026-01-27_14:57:31.846,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:57:32.919,0, 0, 0, 5016, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:57:32.919,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_14:57:33.992,0, 64, 0, 5026, 95830, 90.85, 55, 1500, 2619
2026-01-27_14:57:33.992,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:57:35.072,0, 65, 0, 5042, 95830, 90.72, 55, 1500, 2619
2026-01-27_14:57:35.072,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:57:36.148,0, 64, 0, 5066, 95830, 90.72, 55, 1500, 2619
2026-01-27_14:57:36.148,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:57:37.221,0, 73, 1, 5076, 95830, 93.63, 55, 1500, 2619
2026-01-27_14:57:37.221,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:57:38.289,0, 92, 1, 5076, 95830, 124.21, 56, 1500, 2619
2026-01-27_14:57:38.289,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:57:39.357,0, 90, 1, 5076, 95830, 124.75, 56, 1500, 2619
2026-01-27_14:57:39.357,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:57:40.423,0, 91, 1, 5076, 95830, 125.08, 56, 1500, 2619
2026-01-27_14:57:40.423,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:57:41.490,0, 90, 1, 5076, 95830, 125.30, 56, 1500, 2619
2026-01-27_14:57:41.490,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:57:42.558,0, 90, 1, 5076, 95830, 125.32, 56, 1500, 2619
2026-01-27_14:57:42.558,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:57:43.626,0, 0, 0, 4996, 95830, 93.65, 55, 1500, 2619
2026-01-27_14:57:43.626,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:57:44.699,0, 39, 0, 5018, 95830, 90.81, 55, 1500, 2619
2026-01-27_14:57:44.699,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_14:57:45.768,0, 70, 0, 5028, 95830, 90.78, 55, 1500, 2619
2026-01-27_14:57:45.768,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_14:57:46.840,0, 70, 0, 5042, 95830, 90.77, 55, 1500, 2619
2026-01-27_14:57:46.840,1, 0, 0, 88, 95830, 87.63, 46, 1500, 2619
2026-01-27_14:57:47.924,0, 65, 0, 5060, 95830, 90.69, 55, 1500, 2619
2026-01-27_14:57:47.924,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:57:48.995,0, 36, 0, 5076, 95830, 92.36, 55, 1500, 2619
2026-01-27_14:57:48.995,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_14:57:50.063,0, 91, 1, 5076, 95830, 125.60, 56, 1500, 2619
2026-01-27_14:57:50.063,1, 0, 0, 88, 95830, 87.34, 46, 1500, 2619
2026-01-27_14:57:51.132,0, 92, 1, 5076, 95830, 125.57, 56, 1500, 2619
2026-01-27_14:57:51.132,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_14:57:52.201,0, 91, 1, 5076, 95830, 125.66, 56, 1500, 2619
2026-01-27_14:57:52.201,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_14:57:53.269,0, 90, 1, 5076, 95830, 124.88, 56, 1500, 2619
2026-01-27_14:57:53.269,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:54.338,0, 90, 1, 5076, 95830, 125.66, 56, 1500, 2619
2026-01-27_14:57:54.338,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:57:55.404,0, 0, 0, 2312, 95830, 95.32, 55, 1500, 2619
2026-01-27_14:57:55.404,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_14:57:56.471,0, 0, 0, 1434, 95830, 93.18, 55, 1500, 2619
2026-01-27_14:57:56.471,1, 0, 0, 88, 95830, 87.62, 46, 1500, 2619
2026-01-27_14:57:57.536,0, 2, 0, 680, 95830, 93.25, 55, 1500, 2619
2026-01-27_14:57:57.536,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_14:57:58.598,0, 0, 0, 696, 95830, 93.03, 55, 1500, 2619
2026-01-27_14:57:58.598,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_14:57:59.731,0, 0, 0, 1218, 95830, 92.81, 55, 1500, 2619
2026-01-27_14:57:59.731,1, 0, 0, 88, 95830, 87.64, 46, 1500, 2619
2026-01-27_14:58:00.895,0, 0, 0, 1478, 95830, 92.77, 55, 1500, 2619
2026-01-27_14:58:00.895,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_14:58:02.028,0, 0, 0, 1836, 95830, 90.97, 55, 1500, 2619
2026-01-27_14:58:02.028,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_14:58:03.097,0, 1, 0, 2312, 95830, 90.73, 55, 1500, 2619
2026-01-27_14:58:03.097,1, 0, 0, 88, 95830, 87.67, 46, 1500, 2619
2026-01-27_14:58:04.166,0, 0, 0, 4910, 95830, 90.66, 55, 1500, 2619
2026-01-27_14:58:04.166,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:58:05.248,0, 0, 0, 5254, 95830, 90.61, 55, 1500, 2619
2026-01-27_14:58:05.248,1, 0, 0, 88, 95830, 87.61, 46, 1500, 2619
2026-01-27_14:58:06.322,0, 0, 0, 5414, 95830, 90.58, 55, 1500, 2619
2026-01-27_14:58:06.322,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:58:07.393,0, 64, 0, 5438, 95830, 90.60, 54, 1500, 2619
2026-01-27_14:58:07.393,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:58:08.482,0, 64, 0, 5450, 95830, 90.59, 54, 1500, 2619
2026-01-27_14:58:08.482,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:58:09.569,0, 70, 0, 5470, 95830, 90.46, 54, 1500, 2619
2026-01-27_14:58:09.569,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:58:10.652,0, 0, 0, 5490, 95830, 90.43, 54, 1500, 2619
2026-01-27_14:58:10.652,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_14:58:11.719,0, 0, 0, 5502, 95830, 90.40, 54, 1500, 2619
2026-01-27_14:58:11.719,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_14:58:12.791,0, 89, 1, 5504, 95830, 119.12, 55, 1500, 2619
2026-01-27_14:58:12.791,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:58:13.862,0, 88, 1, 5504, 95830, 126.92, 55, 1500, 2619
2026-01-27_14:58:13.862,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:58:14.930,0, 91, 1, 5504, 95830, 127.16, 56, 1500, 2619
2026-01-27_14:58:14.930,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:58:15.998,0, 88, 1, 5504, 95830, 126.99, 56, 1500, 2619
2026-01-27_14:58:15.998,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:58:17.067,0, 91, 1, 5504, 95830, 128.14, 56, 1500, 2619
2026-01-27_14:58:17.067,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:58:18.137,0, 0, 0, 5336, 95830, 106.67, 55, 1500, 2619
2026-01-27_14:58:18.137,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_14:58:19.210,0, 0, 0, 5492, 95830, 90.71, 55, 1500, 2619
2026-01-27_14:58:19.210,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_14:58:20.282,0, 28, 0, 5440, 95830, 90.75, 55, 1500, 2619
2026-01-27_14:58:20.282,1, 0, 0, 88, 95830, 87.59, 46, 1500, 2619
2026-01-27_14:58:21.350,0, 42, 0, 5450, 95830, 90.69, 55, 1500, 2619
2026-01-27_14:58:21.350,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_14:58:22.435,0, 23, 0, 5474, 95830, 90.58, 54, 1500, 2619
2026-01-27_14:58:22.435,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_14:58:23.513,0, 20, 0, 5490, 95830, 90.56, 54, 1500, 2619
2026-01-27_14:58:23.513,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_14:58:24.588,0, 27, 0, 5502, 95830, 90.44, 54, 1500, 2619
2026-01-27_14:58:24.588,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_14:58:25.658,0, 92, 1, 5504, 95830, 121.61, 55, 1500, 2619
2026-01-27_14:58:25.658,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_14:58:26.728,0, 90, 1, 5504, 95830, 126.57, 55, 1500, 2619
2026-01-27_14:58:26.728,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_14:58:27.799,0, 88, 1, 5504, 95830, 126.83, 56, 1500, 2619
2026-01-27_14:58:27.799,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_14:58:28.870,0, 90, 1, 5504, 95830, 127.90, 56, 1500, 2619
2026-01-27_14:58:28.870,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_14:58:29.940,0, 88, 1, 5504, 95830, 128.14, 56, 1500, 2619
2026-01-27_14:58:29.940,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_14:58:31.010,0, 0, 0, 5352, 95830, 102.21, 55, 1500, 2619
2026-01-27_14:58:31.010,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
